"year","title","tags","description"
2014,"Goat Simulator","Simulation,Funny,Comedy,Open World,Sandbox,Physics,Indie,Action,Singleplayer,Casual,Destruction,Third Person,Co-op,Exploration,Moddable,Local Multiplayer,Local Co-Op,MMORPG,Family Friendly,Memes",",About This Game,Goat Simulator is the latest in goat simulation technology, bringing next-gen goat simulation to YOU You no longer have to fantasize about being a goat, your dreams have finally come true! WASD to write historyGameplay-wise, Goat Simulator is all about causing as much destruction as you possibly can as a goat It has been compared to an old-school skating game, except instead of being a skater, you're a goat, and instead of doing tricks, you wreck stuff Destroy things with style, such as doing a backflip while headbutting a bucket through a window, and you'll earn even more points! Or you could just give Steam Workshop a spin and create your own goats, levels, missions, and more! When it comes to goats, not even the sky is the limit, as you can probably just bug through it and crash the gameDisclaimerGoat Simulator is a completely stupid game and, to be honest, you should probably spend your money on something else, such as a hula hoop, a pile of bricks, or maybe pool your money together with your friends and buy a real goatKey FeaturesYou can be a goatGet points for wrecking stuff - brag to your friends that you're the alpha goatSteam Workshop support - make your own goats, levels, missions, game modes, and more!MILLIONS OF BUGS! We're only eliminating the crash-bugs, everything else is hilarious and we're keeping itIn-game physics that bug out all the timeSeriously look at that goat's neckYou can be a goatMac and Linux DisclaimerThe Mac and Linux ports are still in Beta Expect problems We're working on fixing them asap!"
2014,"GunZ 2: The Second Duel",NA,NA
2014,"Metro 2033 Redux","Post-apocalyptic,Atmospheric,FPS,Action,Story Rich,Horror,Singleplayer,First-Person,Stealth,Shooter,Adventure,Survival Horror,Survival,Based On A Novel,Remake,Mature,Gore,Multiplayer,Classic,Open World",",About This Game,In 2013 the world was devastated by an apocalyptic event, annihilating almost all mankind and turning the Earth's surface into a poisonous wasteland A handful of survivors took refuge in the depths of the Moscow underground, and human civilization entered a new Dark Age The year is 2033 An entire generation has been born and raised underground, and their besieged Metro Station-Cities struggle for survival, with each other, and the mutant horrors that await outside You are Artyom, born in the last days before the fire, but raised underground Having never ventured beyond the city limits, one fateful event sparks a desperate mission to the heart of the Metro system, to warn the remnants of mankind of a terrible impending threat Your journey takes you from the forgotten catacombs beneath the subway to the desolate wastelands above, where your actions will determine the fate of mankind But what if the real threat comes from within?Product OverviewMetro 2033 Redux is the definitive version of the cult classic ‘Metro 2033’, rebuilt in the latest and greatest iteration of the 4A Engine for Next Gen Fans of the original game will find the unique world of Metro transformed with incredible lighting, physics and dynamic weather effects Newcomers will get the chance to experience one of the finest story-driven shooters of all time; an epic adventure combining gripping survival horror, exploration and tactical combat and stealth All the gameplay improvements and features from the acclaimed sequel ‘Metro Last Light’ have been transferred to Metro 2033 Redux – superior AI, controls, animation, weapon handling and many more – to create a thrilling experience for newcomers and veterans alike With two unique play-styles, and the legendary Ranger Mode  included, Metro 2033 Redux offers hours of AAA gameplay for an incredible priceGame FeaturesImmerse yourself in the Moscow Metro - witness one of the most atmospheric worlds in gaming brought to life with stunning next-gen visuals at 60FPSBrave the horrors of the Russian apocalypse - equip your gasmask and an arsenal of hand-made weaponry as you face the threat of deadly mutants, human foes, and the terrifying environment itselfRebuilt and Remastered for next-gen - this is no mere ""HD port"" Metro 2033 has been rebuilt in the vastly improved Last Light engine and gameplay framework, to create the definitive version of the cult classic that fans and newcomers alike can enjoyTwo unique Play Styles  ""Spartan"" and ""Survival"" - approach the game as a slow-burn Survival Horror, or tackle it with the combat skills of a Spartan Ranger in these two unique modesThe legendary Ranger Mode returns - dare you play the fearsome Ranger Mode? No HUD, UI, deadlier combat and limited resources combine to create the ultimate immersive experienceNotice for OS X Yosemite 10105 users with an Nvidia graphics card at or above the minimum specification listed belowCurrently separate drivers are available to fix performance issues specifically affecting Nvidia users who are using OS X Yosemite These drivers are currently only compatible with OS X Yosemite 10105 and can be found here http//wwwnvidiacom/download/driverResultsaspx/89538/en-usBased on the internationally bestselling novel series by Dmitry Glukhovsky"
2014,"BLOCKADE 3D","Early Access,Free to Play,Shooter,Multiplayer,FPS,Building,Action,Zombies,Pixel Graphics,Online Co-Op,Survival,Sandbox,Early Access,Co-op,3D Vision,Massively Multiplayer,Adventure,Open World,Funny,Casual",",About This Game,BLOCKADE 3D!,First Person Shooter! Dynamic cubic world where you can build and destroy things and ones Modern, real prototype of weapons and other liquidating your different-colored enemies will vary your in-game possibilities A lots of cool game-modes, where you can shoot, destroy, build your own map, be the last-man-standing against zombies in Zombie-Mode Every one can find stuff he addicted to in this game Huge amount of maps, made by developers themselves and of course by community Upgrade your weapon, your looking, and looking of your equipment, increase your in-game level, involve yourself in the game's worldwide ranking system with another players Some of game-modes include up to 4 team at the same battle field Clan tournaments where you gather with other clans to reach 1 goal - be a champion"
2014,"World of Guns: Gun Disassembly","Free to Play,Simulation,Shooter,Gun Customization,Education,Singleplayer,Puzzle,FPS,Action,Indie,Multiplayer,Military,Historical,First-Person,Casual,Realistic,Sandbox,America,Funny,Masterpiece",",About This Game,Do you know how the insides of a Terminator’s Minigun work? Try World of Guns the world’s most realistic 3D simulator of firearms (and other things from tanks to DeLorean time machines) Find out what makes legendary pistols, rifles, machine guns and artillery pieces tick… Then disassemble them down to the tiniest part!WHAT IS WORLD OF GUNS?A free-to-play game and an interactive encyclopedia, simulating real firearms in 3D Here, you can literally climb inside a gun and understand its workings; cut it in half, fire it and bring time to a crawl; and finally, completely disassemble it and put it back again (against the clock if you wish)WoG meticulously recreates historical and modern examples of firearm designer genius — from a tiny Liberator pistol to a 16000-pound FlaK 88 anti-aircraft gun It has both legendary World War guns and rare models that even museums struggle to find World of Guns puts 200 years of firearm history into a single, sleek and engaging video game169 MODELS AND 20 800 PARTSHere you are guaranteed to find something that catches your fancy•sleek & modern Glocks, P90s, M4s and Tavors•guns steeped in history like Colt SAAs, Garands and Lee-Enfields•a vast arsenal of Soviet-bloc guns, from various AKs to the rarest VSS Vintorez•a dainty pocket derringer or a fire-breathing M134 Minigun•a 22 sporting Ruger or a mighty 55-caliber Boys Anti-Tank rifleNot only WoG covers most important models in firearm history, but also the most popular screen divas like Desert Eagle and SPAS-12TONS OF GAME MODES AND FEATURESEvery model includes•modes for learning operation, handling, and field stripping the gun;•the armorer mode where you can completely disassemble the firearm;•timed game modes, including a hardcore mode and a high scores tableSee every detail with the fully controllable camera, layered X-Ray feature and a Cutaway mode, along with complete time control including a slow-motion feature down to 50x You’ll even see the gasses flow inside a gas block!The game also features•10 shooting ranges with timed objectives (from Glocks to RPG-7s)•paint mode that lets you create custom weapon skins•minigames and quizzes with XP prizesUNPARALLELED REALISMWorld of Guns has been used as a learning aid by armorers, law enforcement and military personnel To create each model, our team spends months poring over actual guns, photos, blueprints and documents Each part out of hundreds functions in a physically correct way – exactly as it does in a real thing There are few ways to understand the different firearm actions and systems as clearlyCONSTANT UPDATES Noble Empire releases several new models every month, and improves the older ones  Majority of our models can be unlocked for free by anyone; power players will be able to achieve 100% completion and unlock ALL the gun models without spending a dime Available modelsPistolsGlock 19CZ75Colt 1911SIG P228Beretta 92FSDesert Eagle 44S&W SigmaSpringfield XDMBrowning Hi-PowerMakarov (PM)Jericho 941Welrod MKIIWalther PPSmith & Wesson M&P 40Ruger SR9GSh-18HK USPFN Five-seveNWalther P99APS (Stechkin Automatic Pistol)Beretta PX4CZ 52SIG SP2022MP-443 GrachRemington R51SMG/Assault PistolsMP5Tec-9UziHK UMP 45Kel-Tec PLR-16FN P90Mac-10Scorpion vz 61B&T MP9Kriss Vector 45 ACPSterling MK4M3 Grease GunLaunchersRPG 7M32M79RevolversColt PythonS&W Model 53Colt SAARuger New VaqueroChiappa Rhino 200DSRuger Super RedhawkRuger Old ArmyS&W SchofieldWebley MKVIColt Walker 1847Nagant M1895Webley FosberyS&W M500HistoricalColt HammerMauser C96Borchard C93MaximHarpers FerryLewis GunWinchester 1873Mauser 1914Browning Automatic RifleDreyse M1907Mars PistolProtector Palm PistolWWIITokarev PistolLuger P08MP40Sten MK IIM1 GarandThompson GunMauser 98KPPSHBoys Anti-Tank RifleSKS RifleMosin-NagantDP 27 machinegunWalther P38Lee Enfiled No1 Mk IIISTG/MP44MG 34Liberator FP-45PTRD-41Nambu Type 14PTRS-41MAS-36Springfield M1903PPD-40PPSM1 CarbineAssault riflesAK47SIG SG552 commandoLR 300MLHK G36EFN FALFAMAS-F1M-16TAR-21M4 CarbineAK-74NAKS-74UAS ValHK G3FN SCAR-LArmaLite AR-18Sa vz58RiflesSIG SG550SSVDHK SL9SDBarrett M107M14M200 CheyTacSteyr ScoutVSS VintorezRemington 700SVT-40Type 99 ArisakaOSV-96Karabiner M1931Machine gunM60M134D 'Minigun'Browning M1919Browning M2RPKMG3DShK 38Compact GunsRuger LCPDerringerCOP 357AMT BackupRuger LCRPSS SilentProtector Palm PistolShotgunsRemington 870Mossberg 500Benelli M4Browning A-5SPAS-12Winchester Model 21Winchester 1897Daewoo USAS-12Pancor JackhammerSAIGA-12kArtilleryZiS divisional field gun8,8 cm Flak 37SportRuger Mark IIRuger 22 ChargerMarlin 336 RifleRuger No1Beretta CX4 StormBrowning Buck MarkCalico M100Bonus modelsBikeCaptain AmericaDucati 916CarsCustom Hot RodLotus SevenAC CobraDeLoreanMilitaryInfantry fighting vehicle BMP-3HMMWV A2F4U CorsairSkeletonsHumanLionHorillaHorseAllosaurusWolf"
2014,"Toribash","Free to Play,Fighting,Multiplayer,Physics,Gore,Action,Turn-Based,Strategy,Martial Arts,Indie,Funny,Simulation,Blood,Moddable,Sandbox,Difficult,Parkour,Singleplayer,Turn-Based Strategy,Co-op",",About This Game,""Just when ragdoll was becoming an irritant for gaming, Toribash swoops in to demonstrate why it's the best thing since shaded pixels"" - PC Format""Great physics; the best PC fighting game since ""Rag Doll Kung Fu"" - PC Gamer UKToribash is an innovative free-to-play online turn-based fighting game where you’re able to design your own moves It is a martial arts simulator (yes, we do call a game with full body dismemberment a simulator) where you move your character by controlling joints on their body As each of them can have 4 different states, number of possible moves is almost endless, which makes fights uniqueMain featuresCompletely unique fights with players all around the worldUnlimited character customization body colors, textures, flames, hairs and more!Daily knockout tournaments hosted by the Event SquadLots of ingame and forum eventsAbility to modify the environment and characters using the built-in Mod MakerOpen market - trade any of your items with your friends or just give them for free!An extremely long game genre name"
2014,"The Expendabros","Free to Play,Action,Multiplayer,Pixel Graphics,2D,Local Co-Op,Shooter,Co-op,Local Multiplayer,Platformer,Indie,Singleplayer,Adventure,America,Controller,Side Scroller,Funny,Comedy,Classic,Open World",",About This Game,The Expendabros have assembled and set their sights on the forces of ruthless arms dealer Conrad Stonebanks in the forests of Eastern Europe Battle in a flurry of bullets and non-stop action through ten full-throttle missions set amongst the picturesque tree tops and the absurdly dangerous lumber mills teeming with enemy soldiers, excessive artillery, and inconveniently placed circular saws Rescue your brothers in arms and play as seven different legendary soldiers – each with their own unique weapons and special attacks – with up to four players at once in local multiplayer co-op modeThe CastBro Caesar | Bro Christmas | Broney Ross | Trent Broser | Bronar Jenson | Broc | Toll BroadAbout BroforceWhen evil threatens the world, the world calls on Broforce - an under-funded, over-powered paramilitary organization dealing exclusively in excessive force Brace your loins with up to four players to run ‘n’ gun as dozens of different bros and eliminate the opposing terrorist forces that threaten our way of life Unleash scores of unique weapons and set off incredible chain reactions of fire, napalm, and limbs in the name of freedom About The Expendables 3In THE EXPENDABLES 3, Barney (Stallone), Christmas (Statham) and the rest of the team come face-to-face with Conrad Stonebanks (Gibson), who years ago co-founded The Expendables with Barney Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yetLionsgate and Millennium Films present a Nu Image production PG-13 for violence including intense sustained gun battles and fight scenes, and for language"
2014,"Double Action: Boogaloo","Free to Play,Action,Multiplayer,Third-Person Shooter,Parkour,Shooter,FPS,Bullet Time,Open World,First-Person,Funny,Indie,Co-op,Comedy,Singleplayer,Online Co-Op,Adventure,Survival,Controller,Zombies",",About This Game,Double Action is a free stylish multiplayer game about diving, flipping, and sliding your way into action movie mayhemWhat's Double Action Like?Imagine doing a backflip off some dude's face, then diving through a window, gold-plated pistols firing in slow motion There's an explosion behind you and somebody's stolen your briefcase full of moneyIs that enough action for you? Multiply it by two for Double ActionSo, it's like a Micheal Bay movie?Don't talk to meSo, it's like a Freddie Wong movie?Hell yeah! Now you're talking!Are there weapons? I like weaponsYes Yes you doThe Sentinel 9* - A 9mm pistolThe Stallion 45* - A 45 caliber pistolThe Undertaker - A 9mm sub-machine gunThe Mac Daddy - A 45 caliber sub-machine gunThe Persuader - A combat shotgunThe Vindicator - A fully-automatic rifleThe Black Magic - A burst-fire rifleYour Fists - They pack a mean punchThe High Explosive Grenade - For when all else fails* Pistols also available in dual wield styleThis all sounds very stylish!Style is good; we like style Choose a style skill for specialized actionMarksman - Improved gun handling and extra firearms damageAthlete - Faster speed and better stuntsBouncer - Deal more damage when brawlingReflexes - Super-slow-motion and bullet timeNitrophiliac - Extra grenades, more explosionsWhat's the objective?Double Action is a no-holds-barred battle royale interspersed with objectives to survive checkpoints, capture the briefcase full of money, and hunt down the wanted criminalHow much does it cost?Don't be ridiculous, it wouldn't be very stylish if we charged you Double Action is free, just download and play!"
2014,"South Park: The Stick of Truth","RPG,Comedy,Adventure,Funny,Turn-Based,Dark Humor,Action,Singleplayer,Mature,2D,Satire,Nudity,Cartoon,Open World,Story Rich,Fantasy,Epic,Zombies,Turn-Based Strategy,JRPG",",About This Game,From the perilous battlefields of the fourth-grade playground, a young hero will rise, destined to be South Park’s savior From the creators of South Park, Trey Parker and Matt Stone, comes an epic quest to become… cool Introducing South Park™ The Stick of Truth™For a thousand years, the battle has been waged The sole reason humans and elves are locked in a neverending war The Stick of Truth But the tides of war are soon to change as word of a new kid spreads throughout the land, his coming fortold by the stars As the moving vans of prophecy drive away, your adventure begins  Arm yourself with weapons of legend to defeat underpants gnomes, hippies and other forces of evil  Discover the lost Stick of Truth and earn your place at the side of Stan, Kyle, Cartman and Kenny as their new friend Succeed, and you shall be South Park’s savior, cementing your social status in South Park Elementary Fail, and you will forever be known… as a loserKey FeaturesThe Definitive South Park ExperienceWritten and voiced by Trey Parker and Matt Stone, The Stick of Truth brings their unique brand of humor to video gamingAn Epic Quest To Become CoolEarn your place alongside Stan, Kyle, Cartman and Kenny, and join them in a hysterical adventure to save South ParkFriends With BenefitsRecruit classic South Park characters to your causeIntense CombatArm yourself to the teeth with an arsenal of magical weapons and mystical armorSouth Park CustomizationInsert yourself into South Park with something like a billion character, clothing, and weapon combinations"
2014,"ArcheBlade","Free to Play,Anime,Action,Fighting,Multiplayer,Massively Multiplayer,Indie,MOBA,MMORPG,PvP,Third Person,Hack and Slash,RPG,Adventure,Team-Based,Fantasy,Online Co-Op,Co-op,Female Protagonist,Third-Person Shooter",",About This Game,3D Fighting GameInfluenced by fighting games such as Street Fighter and Tekken, the game brings more variety by adding MOBA and FPS type game modes 14 Unique CharactersEach with unique combos and rage skills, and designed in semi-anime style, the characters in ArcheBlade are the highlights of the game  Try different characters and find the one that matches your stylePvP MultiplayerPlaying with your friends or other players online makes a fighting game twice as fun  Whether to be a team-player or a lone wolf is all up to youMaps with different game modesFree for all, Capture the flag, Team Deathmatch are all here Each map has its own unique game type  Watch your surroundings as you may get hit by a train, or lose a step and fall off a bridgeRage SkillsEach character has two distinctive rage skills Use them in one-on-one or team situations smartly to really turn the tide of battle!Gear Up your characterGear up to prepare yourself for battle  By gearing up, you can customize the look of your character as well as add stat boosts  There are over 500 customizations available, try them all!Free to PlayIt’s free to download the game so hop in and join the game!  Don’t forget to invite your friends  Playing with your friends is a good way to get yourself ready for other more skillful players onlinePlease scroll down if you want to know more about the game  Also join our social networking sites to get updated on the gameFacebook https//wwwfacebookcom/CodebrushYoutube http//wwwyoutubecom/user/ArchebladeTwitter https//twittercom/CodeBrushGoogle+ ArcheBlade Google+ PageGet ready for ArcheBladeBased on a Korean Fantasy Novel, ArcheBlade is a free-to-play PvP-based multiplayer action game in which users can either take sides and fight against the other team or fight for themselves depending on the map  Players choose one of several characters, each with their own unique fighting style and action combos ArcheBlade captures the essence of combo-based fighting games like Street Fighter or Tekken combined with online multiplayer match system Rather than pressing shortcut keys mindlessly to use skills, players need to pay close attention to their character and their opponents’ moves in order to perform combos as well as block and avoid attacks all happening in real-time  Do you like fighting games?  Do you enjoy non-stop action?  Are you competitive?  Then this game is for youSelect a fighter of your style!  Each with unique combos and fighting style, each character brings different game to the table  Find a character that matches your style in Training and perfect your skills  Please stay tuned as we’re adding more characters in the futureWith more than 500 items available, you can customize your character to your preference  People will definitely notice you when you have items onFrom Team Deathmatch and Capture the Base to Free for All and Team Last Man Standing, each game mode has a different goal to accomplish One more thing to remember  Always watch your surroundings when you play in a map as you may get hit by a train, or lose a step and fall off the bridge  More game modes will be added in the future so please stay tunedCapture the BaseWork as a team and defeat the opposing side by capturing the bases scattered around in the map  Protect your bases or teammates when they’re capturing  Be on the lookout as you are capturing, there may be someone to interrupt you right at the endTeam Last Man StandingThe team with the most round wins will prevail  Be careful as there are no respawns during rounds  There’s nothing like being the last survivor and deliver a win for your teammates at the end while they’re all watching youFree for AllNo more friendship, just killing  Are you the type that prefers being a lone wolf?  This is just for you The rule is simple  The one who gets the most kills wins the match  Careful though as there are wolves lurking in the shadow ready to steal your killTeam DeathmatchA team with more kills wins the match To get a kill is the biggest contribution you can make to your team here  Be a support or that guy who’s always at the very front of battle  Whatever gets kills is good for the team"
2014,"Middle-earth: Shadow of Mordor","Open World,Action,Fantasy,Adventure,Third Person,Stealth,Singleplayer,RPG,Action RPG,Assassin,Gore,Hack and Slash,Parkour,Atmospheric,Story Rich,Magic,Lore-Rich,Dark Fantasy,Based On A Novel,Sandbox",",About This Game,Fight through Mordor and uncover the truth of the spirit that compels you, discover the origins of the Rings of Power, build your legend and ultimately confront the evil of Sauron in this new chronicle of Middle-earth"
2014,"Fistful of Frags","Free to Play,Multiplayer,FPS,Western,Shooter,Action,First-Person,Indie,Funny,Mod,Online Co-Op,Co-op,Survival,Comedy,Massively Multiplayer,Classic,Historical,Simulation,Adventure,RPG",",About This Game,Fistful of Frags was born years ago as a Wild West themed modification for Source engine It has been completely renewed for its Steam release, paying special attention to combat mechanics Also please note this is a completely *free* standalone mod, no micro-transactions exist, no registration required Just install and play You may see ads when joining certain third party servers that host our game for free That's however completely unrelated to FoF dev team, we do not profit from themFeaturesShootout (classic death-match / free for all) and up to 4 team death-match non stop, all around action FFA supports ladder based global ranksTeamplay mode objective based game mode featuring zone capture and 'push the cart' levelsCooperative mode up to 6 players; features missions as bank assault, last stand, pushSingleplayer challenges and missions learn the game alone, master the skills you'll need later at your own paceOther multiplayer modes Grand Elimination (a fast paced Battle Royale like mode), Break Bad (team based death-match like mode featuring custom rules as unarmed players or objetives), Team Elimination (kill the entire enemy team once at least to win the round), Versus (1 vs 1 duel matches, each map features different arenas, fair match creation based on player rank/skill)Detailed dual wield system double dynamic crosshair, weapon flip for extra accuracy options, drop or throw your handguns as projectile attackAdvanced multiplayer bots for off-line practiceHistorical black gunpowder based weapons as Colt Peacemaker/Navy/Walker, S&W Schofield, Volcanic pistol, Deringer, Smith Carbine, Sharps rifle or Henry RifleCustomization options choose primary/secondary weapons and special perksSkill based scoring system the more skill required to accomplish an attack, the higher score isSource Engine 2013 community managed dedicated servers, LAN support, 3rd party level design and user customization allowed"
