"Year","Game","Appid","MainTags","MainTag1","MainTag2","MainTag3","MainTag4","MainTag5"
2014,"rymdkapsel",253790,"space,strategy,indie,resource management,casual","space","strategy","indie","resource management","casual"
2014,"Al Emmo and the Lost Dutchman's Mine",296850,"adventure,western,indie,point & click,NA","adventure","western","indie","point & click","NA"
2014,"A Vampyre Story",313870,"adventure,vampire,point & click,female protagonist,comedy","adventure","vampire","point & click","female protagonist","comedy"
2014,"Disney.pixar Toy Story 3: The Video Game",300820,"adventure,open world,family friendly,action,cartoony","adventure","open world","family friendly","action","cartoony"
2014,"Warrior Kings",297570,"strategy,fantasy,rts,NA,NA","strategy","fantasy","rts","NA","NA"
2014,"To End All Wars",312360,"strategy,grand strategy,historical,simulation,world war i","strategy","grand strategy","historical","simulation","world war i"
2014,"Poltergeist: A Pixelated Horror",323700,"puzzle,horror,indie,casual,NA","puzzle","horror","indie","casual","NA"
2014,"Basketball Pro Management 2015",310880,"simulation,management,basketball,sports,strategy","simulation","management","basketball","sports","strategy"
2014,"Pure Pool",300610,"pool,simulation,sports,casual,NA","pool","simulation","sports","casual","NA"
2014,"RC Cars",289460,"racing,casual,action,NA,NA","racing","casual","action","NA","NA"
2014,"JUJU",300840,"adventure,action,casual,indie,platformer","adventure","action","casual","indie","platformer"
2014,"Warrior Kings: Battles",299070,"strategy,rts,fantasy,NA,NA","strategy","rts","fantasy","NA","NA"
2014,"Disney Alice in Wonderland",316030,"adventure,action,family friendly,female protagonist,NA","adventure","action","family friendly","female protagonist","NA"
2014,"Echelon: Wind Warriors",311100,"simulation,action,NA,NA,NA","simulation","action","NA","NA","NA"
2014,"Rulers of Nations",311040,"simulation,strategy,politics,NA,NA","simulation","strategy","politics","NA","NA"
2014,"Sneaky Sneaky",259410,"stealth,adventure,strategy,casual,rpg","stealth","adventure","strategy","casual","rpg"
2014,"Chess 2: The Sequel",314340,"chess,strategy,indie,sports,board game","chess","strategy","indie","sports","board game"
2014,"Buzz Aldrin's Space Program Manager",308270,"strategy,space,historical,simulation,management","strategy","space","historical","simulation","management"
2014,"Continue?9876543210",263340,"action,indie,adventure,NA,NA","action","indie","adventure","NA","NA"
2014,"Disney G-Force",319170,"action,adventure,family friendly,illuminati,casual","action","adventure","family friendly","illuminati","casual"
2014,"Redux: Dark Matters",336930,"action,indie,shoot 'em up,NA,NA","action","indie","shoot 'em up","NA","NA"
2014,"The Sun at Night",314570,"action,platformer,dog,indie,adventure","action","platformer","dog","indie","adventure"
2014,"The Castle Doctrine",249570,"rogue-like,indie,strategy,perma death,difficult","rogue-like","indie","strategy","perma death","difficult"
2014,"Infinity Runner",279920,"action,werewolves,first-person,sci-fi,parkour","action","werewolves","first-person","sci-fi","parkour"
2014,"Mega Coin Squad",312510,"action,platformer,indie,NA,NA","action","platformer","indie","NA","NA"
2014,"Humans Must Answer",261740,"indie,action,shoot 'em up,space,side scroller","indie","action","shoot 'em up","space","side scroller"
2014,"Defenders of Time",317330,"tower defense,co-op,strategy,indie,NA","tower defense","co-op","strategy","indie","NA"
2014,"Battle Of Europe",321710,"action,NA,NA,NA,NA","action","NA","NA","NA","NA"
2014,"4PM",281840,"short,indie,walking simulator,female protagonist,first-person","short","indie","walking simulator","female protagonist","first-person"
2014,"Wayward Manor",246720,"adventure,puzzle,casual,indie,horror","adventure","puzzle","casual","indie","horror"
2014,"Rocko's Quest",297620,"action,adventure,NA,NA,NA","action","adventure","NA","NA","NA"
2014,"Brigade E5: New Jagged Union",296210,"strategy,tactical,simulation,NA,NA","strategy","tactical","simulation","NA","NA"
2014,"Majestic Nights",284140,"adventure,action,stealth,isometric,rpg","adventure","action","stealth","isometric","rpg"
2014,"Starship Rubicon",372030,"space,action,indie,NA,NA","space","action","indie","NA","NA"
2014,"Crystal Chip Collector",454430,"action,indie,puzzle-platformer,NA,NA","action","indie","puzzle-platformer","NA","NA"
2014,"The Waste Land",316970,"action,metroidvania,adventure,indie,retro","action","metroidvania","adventure","indie","retro"
2014,"Dragonsphere",327940,"adventure,fantasy,point & click,classic,NA","adventure","fantasy","point & click","classic","NA"
2014,"Time Rifters",270010,"shooter,action,casual,first-person,indie","shooter","action","casual","first-person","indie"
2014,"Quantum Flux",396610,"action,indie,NA,NA,NA","action","indie","NA","NA","NA"
2014,"Organic Panic",282740,"action,physics,early access,casual,indie","action","physics","early access","casual","indie"
2014,"Guise Of The Wolf",259640,"indie,adventure,action,puzzle,survival","indie","adventure","action","puzzle","survival"
2014,"Airship Dragoon",308380,"steampunk,action,turn-based,strategy,indie","steampunk","action","turn-based","strategy","indie"
2014,"Fabula Mortis",320790,"steampunk,action,indie,fps,shooter","steampunk","action","indie","fps","shooter"
2014,"My Vet Practice - In the Country",276240,"casual,simulation,female protagonist,family friendly,NA","casual","simulation","female protagonist","family friendly","NA"
2014,"QUALIA 3: Multi Agent",290440,"action,indie,shoot 'em up,NA,NA","action","indie","shoot 'em up","NA","NA"
2014,"Altitude0: Lower & Faster",308080,"racing,competitive,team-based,fast-paced,early access","racing","competitive","team-based","fast-paced","early access"
2014,"Disney.pixar Cars 2: The Video Game",301760,"action,racing,adventure,family friendly,NA","action","racing","adventure","family friendly","NA"
2014,"Ilamentia",334710,"puzzle,first-person,mystery,action,indie","puzzle","first-person","mystery","action","indie"
2014,"Draconian Wars",296590,"card game,strategy,indie,NA,NA","card game","strategy","indie","NA","NA"
2014,"Space Warp",326470,"space,competitive,arcade,indie,racing","space","competitive","arcade","indie","racing"
2014,"Corto Maltese - Secrets of Venice",310460,"adventure,comic book,point & click,NA,NA","adventure","comic book","point & click","NA","NA"
2014,"Colonies Online",283100,"action,early access,rpg,indie,sandbox","action","early access","rpg","indie","sandbox"
2014,"Volo Airsport",329190,"early access,indie,action,simulation,sports","early access","indie","action","simulation","sports"
2014,"Burning Cars",269430,"racing,NA,NA,NA,NA","racing","NA","NA","NA","NA"
2014,"Magnetic By Nature",296510,"adventure,action,indie,platformer,NA","adventure","action","indie","platformer","NA"
2014,"CubeZ",314300,"early access,action,indie,adventure,casual","early access","action","indie","adventure","casual"
2014,"Dream Tale",337450,"platformer,indie,casual,female protagonist,NA","platformer","indie","casual","female protagonist","NA"
2014,"Elminage Gothic",291960,"dungeon crawler,rpg,adventure,strategy,jrpg","dungeon crawler","rpg","adventure","strategy","jrpg"
2014,"Zero Point",268710,"indie,movie,documentary,NA,NA","indie","movie","documentary","NA","NA"
2014,"Toxic Bunny HD",305010,"action,platformer,adventure,indie,NA","action","platformer","adventure","indie","NA"
2014,"Pe-2: Dive Bomber",314770,"simulation,indie,NA,NA,NA","simulation","indie","NA","NA","NA"
2014,"Rise of Prussia Gold",292760,"strategy,historical,wargame,grand strategy,turn-based","strategy","historical","wargame","grand strategy","turn-based"
2014,"Cargo 3",318690,"action,horror,futuristic,indie,first-person","action","horror","futuristic","indie","first-person"
2014,"The Abbey",313200,"adventure,point & click,NA,NA,NA","adventure","point & click","NA","NA","NA"
2014,"Extreme Roads USA",273740,"simulation,NA,NA,NA,NA","simulation","NA","NA","NA","NA"
2014,"Masters of the World - Geopolitical Simulator 3",268890,"simulation,politics,political,strategy,grand strategy","simulation","politics","political","strategy","grand strategy"
2014,"Meadowland",320120,"magic,indie,simulation,exploration,fantasy","magic","indie","simulation","exploration","fantasy"
2014,"Trace Vector",297410,"action,adventure,arcade,indie,retro","action","adventure","arcade","indie","retro"
2014,"Man in a Maze: Deathmatch",310990,"action,NA,NA,NA,NA","action","NA","NA","NA","NA"
2014,"Sprite Lamp",316830,"design & illustration,animation & modeling,NA,NA,NA","design & illustration","animation & modeling","NA","NA","NA"
2014,"AutoTileGen",305860,"utilities,design & illustration,NA,NA,NA","utilities","design & illustration","NA","NA","NA"
2014,"7th Legion",327910,"strategy,action,adventure,rts,NA","strategy","action","adventure","rts","NA"
2014,"The Witch's Yarn",287740,"adventure,indie,casual,female protagonist,point & click","adventure","indie","casual","female protagonist","point & click"
2014,"Fading Hearts",259720,"visual novel,adventure,dating sim,anime,indie","visual novel","adventure","dating sim","anime","indie"
2014,"Princess Isabella - Return of the Curse",292670,"adventure,hidden object,point & click,casual,puzzle","adventure","hidden object","point & click","casual","puzzle"
2014,"Beach Resort Simulator",331910,"simulation,management,NA,NA,NA","simulation","management","NA","NA","NA"
2014,"Pro Wrestling X",297310,"early access,wrestling,sports,action,indie","early access","wrestling","sports","action","indie"
2014,"Lost Marbles",291430,"indie,puzzle,casual,action,platformer","indie","puzzle","casual","action","platformer"
2014,"Near Impact",320410,"strategy,action,NA,NA,NA","strategy","action","NA","NA","NA"
2014,"Miko Gakkou: Second Year",331290,"action,rhythm,indie,anime,NA","action","rhythm","indie","anime","NA"
2014,"Gates of Horizon",334290,"space,strategy,indie,simulation,sci-fi","space","strategy","indie","simulation","sci-fi"
2014,"Saints Row IV: Game of the Century Edition",314580,"open world,co-op,action,comedy,adventure","open world","co-op","action","comedy","adventure"
2014,"Triblaster",303880,"retro,indie,arcade,NA,NA","retro","indie","arcade","NA","NA"
2014,"Alcatraz Builder",326130,"casual,time management,NA,NA,NA","casual","time management","NA","NA","NA"
2014,"Choice of the Deathless",318310,"text-based,choose your own adventure,indie,rpg,interactive fiction","text-based","choose your own adventure","indie","rpg","interactive fiction"
2014,"Dark Horizons: Mechanized Corps",266470,"early access,mechs,action,indie,simulation","early access","mechs","action","indie","simulation"
2014,"Baron Wittard: Nemesis of Ragnarok",293980,"adventure,indie,point & click,horror,NA","adventure","indie","point & click","horror","NA"
2014,"Ground Pounders",267730,"strategy,turn-based strategy,turn-based,wargame,indie","strategy","turn-based strategy","turn-based","wargame","indie"
2014,"Vampires: Guide Them to Safety!",328780,"vampire,puzzle,indie,NA,NA","vampire","puzzle","indie","NA","NA"
2014,"Jacob Jones and the Bigfoot Mystery : Episode 2",308180,"adventure,NA,NA,NA,NA","adventure","NA","NA","NA","NA"
2014,"Montas",269350,"early access,horror,adventure,indie,survival","early access","horror","adventure","indie","survival"
2014,"World of Subways 1 ??The Path",306370,"simulation,trains,NA,NA,NA","simulation","trains","NA","NA","NA"
2014,"Demonlisher",321610,"casual,NA,NA,NA,NA","casual","NA","NA","NA","NA"
2014,"Robin's Quest",292880,"adventure,hidden object,point & click,NA,NA","adventure","hidden object","point & click","NA","NA"
2014,"Iron Fisticle",306700,"action,local co-op,arena shooter,retro,arcade","action","local co-op","arena shooter","retro","arcade"
2014,"Princess Isabella",292660,"adventure,hidden object,puzzle,casual,point & click","adventure","hidden object","puzzle","casual","point & click"
2014,"Hangeki",316020,"action,bullet hell,arcade,indie,shoot 'em up","action","bullet hell","arcade","indie","shoot 'em up"
2014,"Global Outbreak: Doomsday Edition",264260,"strategy,action,indie,violent,zombies","strategy","action","indie","violent","zombies"
2014,"Ski-World Simulator",273850,"simulation,NA,NA,NA,NA","simulation","NA","NA","NA","NA"
2014,"East Tower - Kurenai",356560,"visual novel,adventure,indie,casual,simulation","visual novel","adventure","indie","casual","simulation"
2014,"Gardens Inc. 2: The Road to Fame",301260,"casual,strategy,simulation,time management,NA","casual","strategy","simulation","time management","NA"
2014,"Heroes Rise: HeroFall",312300,"text-based,indie,rpg,choose your own adventure,interactive fiction","text-based","indie","rpg","choose your own adventure","interactive fiction"
2014,"IHF Handball Challenge 12",283490,"sports,NA,NA,NA,NA","sports","NA","NA","NA","NA"
2014,"Tail Drift",330520,"racing,early access,sports,indie,NA","racing","early access","sports","indie","NA"
2014,"Brink of Consciousness: The Lonely Hearts Murders",327370,"hidden object,casual,point & click,NA,NA","hidden object","casual","point & click","NA","NA"
2014,"Recruits",246880,"shooter,early access,action,indie,top-down","shooter","early access","action","indie","top-down"
2014,"D.W.A.R.F.S.",281560,"adventure,NA,NA,NA,NA","adventure","NA","NA","NA","NA"
2014,"Gridiron Solitaire",266270,"sports,casual,card game,strategy,football","sports","casual","card game","strategy","football"
2014,"4x4 Dream Race",313330,"racing,NA,NA,NA,NA","racing","NA","NA","NA","NA"
2014,"BorderZone",289220,"action,rpg,action rpg,NA,NA","action","rpg","action rpg","NA","NA"
2014,"Roadside Assistance Simulator",302440,"simulation,NA,NA,NA,NA","simulation","NA","NA","NA","NA"
2014,"Zen Fish SIM",321310,"early access,indie,simulation,NA,NA","early access","indie","simulation","NA","NA"
2014,"Rugby Union Team Manager 2015",328830,"action,management,tactical,simulation,strategy","action","management","tactical","simulation","strategy"
2014,"Disney.pixar Cars Toon: Mater's Tall Tales",316320,"adventure,family friendly,action,racing,NA","adventure","family friendly","action","racing","NA"
2014,"Gun Wings",348240,"bullet hell,anime,shoot 'em up,action,female protagonist","bullet hell","anime","shoot 'em up","action","female protagonist"
2014,"The Good Life",293340,"indie,simulation,casual,exploration,management","indie","simulation","casual","exploration","management"
2014,"Jamsouls",314460,"action,indie,local co-op,platformer,NA","action","indie","local co-op","platformer","NA"
2014,"Deep Eclipse: New Space Odyssey",326990,"action,space,indie,NA,NA","action","space","indie","NA","NA"
2014,"Deadnaut",337040,"strategy,indie,rpg,sci-fi,NA","strategy","indie","rpg","sci-fi","NA"
2014,"Civil War II",306630,"strategy,historical,grand strategy,turn-based,america","strategy","historical","grand strategy","turn-based","america"
2014,"Club Manager 2015",326630,"football,sports,simulation,strategy,management","football","sports","simulation","strategy","management"
2014,"Squirt's Adventure",263180,"adventure,casual,family friendly,education,indie","adventure","casual","family friendly","education","indie"
2014,"Heldric - The legend of the shoemaker",293420,"action,tower defense,indie,casual,hack and slash","action","tower defense","indie","casual","hack and slash"
2014,"White Haven Mysteries",288790,"adventure,hidden object,point & click,NA,NA","adventure","hidden object","point & click","NA","NA"
2014,"Disney Tangled",318950,"adventure,action,family friendly,female protagonist,NA","adventure","action","family friendly","female protagonist","NA"
2014,"Fireworks Simulator",323780,"simulation,NA,NA,NA,NA","simulation","NA","NA","NA","NA"
2014,"Deadlock II: Shrine Wars",328450,"strategy,classic,NA,NA,NA","strategy","classic","NA","NA","NA"
2014,"EPOCH",270510,"action,robots,post-apocalyptic,shooter,indie","action","robots","post-apocalyptic","shooter","indie"
2014,"SilverQuest: Gaiden",333380,"early access,rpg,indie,rogue-like,NA","early access","rpg","indie","rogue-like","NA"
2014,"Appointment With FEAR",316140,"adventure,indie,choose your own adventure,interactive fiction,superhero","adventure","indie","choose your own adventure","interactive fiction","superhero"
2014,"The Happy Hereafter",306200,"casual,strategy,simulation,time management,NA","casual","strategy","simulation","time management","NA"
2014,"Another Star",358030,"rpg,indie,retro,NA,NA","rpg","indie","retro","NA","NA"
2014,"Q*bert: Rebooted",285960,"arcade,classic,action,casual,indie","arcade","classic","action","casual","indie"
2014,"European Fishing",310640,"fishing,simulation,NA,NA,NA","fishing","simulation","NA","NA","NA"
2014,"Empress Of The Deep 2: Song Of The Blue Whale",299160,"adventure,hidden object,casual,point & click,NA","adventure","hidden object","casual","point & click","NA"
2014,"Dangerous",302570,"rpg,action,space,indie,simulation","rpg","action","space","indie","simulation"
2014,"Nicole",307190,"simulation,dating sim,mystery,visual novel,otome","simulation","dating sim","mystery","visual novel","otome"
2014,"G-Ball",296150,"sports,simulation,action,indie,NA","sports","simulation","action","indie","NA"
2014,"The House",302910,"horror,indie,action,adventure,walking simulator","horror","indie","action","adventure","walking simulator"
2014,"Mission Control: NanoMech",338030,"action,adventure,early access,rpg,NA","action","adventure","early access","rpg","NA"
2014,"Aviator - Bush Pilot",273830,"simulation,action,flight,NA,NA","simulation","action","flight","NA","NA"
2014,"Neocolonialism",333540,"strategy,indie,simulation,NA,NA","strategy","indie","simulation","NA","NA"
2014,"Driving School Simulator",273730,"driving,simulation,casual,open world,NA","driving","simulation","casual","open world","NA"
2014,"Mystery Expedition: Prisoners of Ice",397960,"adventure,hidden object,casual,NA,NA","adventure","hidden object","casual","NA","NA"
2014,"KRUNCH",280500,"difficult,action,indie,racing,NA","difficult","action","indie","racing","NA"
2014,"Ghostship Aftermath",280890,"horror,action,survival,sci-fi,rogue-like","horror","action","survival","sci-fi","rogue-like"
2014,"Tesla Breaks the World!",314210,"adventure,platformer,indie,NA,NA","adventure","platformer","indie","NA","NA"
2014,"Always Remember Me",291030,"dating sim,simulation,romance,visual novel,anime","dating sim","simulation","romance","visual novel","anime"
2014,"Stained",302870,"action,indie,adventure,platformer,family friendly","action","indie","adventure","platformer","family friendly"
2014,"Woah Dave!",315110,"action,indie,arcade,addictive,platformer","action","indie","arcade","addictive","platformer"
2014,"The Memory of Eldurim",268670,"rpg,open world,indie,adventure,early access","rpg","open world","indie","adventure","early access"
2014,"CoH 2 - The Western Front Armies: Oberkommando West",287371,"strategy,world war ii,rts,NA,NA","strategy","world war ii","rts","NA","NA"
2014,"Dwelvers",276870,"early access,strategy,indie,simulation,villain protagonist","early access","strategy","indie","simulation","villain protagonist"
2014,"Stargunner",358390,"action,shoot 'em up,NA,NA,NA","action","shoot 'em up","NA","NA","NA"
2014,"The Curse of the Werewolves",316420,"hidden object,werewolves,puzzle,adventure,casual","hidden object","werewolves","puzzle","adventure","casual"
2014,"Ninja Cats vs Samurai Dogs",260380,"strategy,indie,tower defense,casual,NA","strategy","indie","tower defense","casual","NA"
2014,"Children of Liberty",264440,"early access,action,stealth,indie,NA","early access","action","stealth","indie","NA"
2014,"6180 the moon",299660,"platformer,indie,action,casual,short","platformer","indie","action","casual","short"
2014,"Koya Rift",328990,"indie,NA,NA,NA,NA","indie","NA","NA","NA","NA"
2014,"Dokuro",317840,"platformer,casual,action,puzzle-platformer,atmospheric","platformer","casual","action","puzzle-platformer","atmospheric"
2014,"Anmynor Puzzles",275330,"puzzle,casual,NA,NA,NA","puzzle","casual","NA","NA","NA"
2014,"Heileen 3: New Horizons",305490,"dating sim,adventure,visual novel,indie,simulation","dating sim","adventure","visual novel","indie","simulation"
2014,"Snowcat Simulator",273860,"simulation,NA,NA,NA,NA","simulation","NA","NA","NA","NA"
2014,"World Of Leaders",335050,"simulation,mmorpg,NA,NA,NA","simulation","mmorpg","NA","NA","NA"
2014,"Hollow's Land",338840,"action,rpg,early access,NA,NA","action","rpg","early access","NA","NA"
2014,"Foosball - Street Edition",280830,"football,sports,indie,casual,soccer","football","sports","indie","casual","soccer"
2014,"Cinemaware Anthology: 1986-1991",326590,"sports,classic,strategy,action,simulation","sports","classic","strategy","action","simulation"
2014,"Bliss",315450,"adventure,indie,puzzle-platformer,NA,NA","adventure","indie","puzzle-platformer","NA","NA"
2014,"Mythos: The Beginning - Director's Cut",325320,"rpg,survival horror,lovecraftian,horror,gothic","rpg","survival horror","lovecraftian","horror","gothic"
2014,"Monomino",303710,"casual,indie,lemmings,NA,NA","casual","indie","lemmings","NA","NA"
2014,"1HEART",270190,"atmospheric,adventure,indie,point & click,horror","atmospheric","adventure","indie","point & click","horror"
2014,"Voice of Pripyat",269530,"shooter,action,zombies,post-apocalyptic,early access","shooter","action","zombies","post-apocalyptic","early access"
2014,"Road Works",352750,"strategy,indie,casual,simulation,NA","strategy","indie","casual","simulation","NA"
2014,"Calibre 10 Racing",266370,"early access,racing,action,shooter,co-op","early access","racing","action","shooter","co-op"
2014,"Flyhunter Origins",300620,"adventure,indie,casual,platformer,NA","adventure","indie","casual","platformer","NA"
2014,"Hell",312420,"strategy,demons,fantasy,turn-based,tactical","strategy","demons","fantasy","turn-based","tactical"
2014,"Mirror Mysteries 2",291640,"adventure,hidden object,casual,puzzle,point & click","adventure","hidden object","casual","puzzle","point & click"
2014,"SPORT1 Live : Duel",301250,"sports,casual,NA,NA,NA","sports","casual","NA","NA","NA"
2014,"Disney Winnie the Pooh",319400,"family friendly,casual,adventure,NA,NA","family friendly","casual","adventure","NA","NA"
2014,"Task Force 1942: Surface Naval Action in the South Pacific",329680,"simulation,naval,world war ii,retro,NA","simulation","naval","world war ii","retro","NA"
2014,"Advanced Tactics Gold",310390,"strategy,world war ii,simulation,hex grid,wargame","strategy","world war ii","simulation","hex grid","wargame"
2014,"Thieves' Gambit: The Curse of the Black Cat",328550,"text-based,indie,rpg,choose your own adventure,interactive fiction","text-based","indie","rpg","choose your own adventure","interactive fiction"
2014,"Pro Rugby Manager 2015",273030,"sports,strategy,simulation,NA,NA","sports","strategy","simulation","NA","NA"
2014,"Winged Sakura: Mindy's Arc",331390,"strategy,anime,rpg,fast-paced,survival","strategy","anime","rpg","fast-paced","survival"
2014,"LogiGun",308360,"puzzle,platformer,physics,indie,casual","puzzle","platformer","physics","indie","casual"
2014,"Luna: Shattered Hearts: Episode 1",331400,"rpg,adventure,indie,action,casual","rpg","adventure","indie","action","casual"
2014,"Radiant Defense",302970,"strategy,tower defense,indie,NA,NA","strategy","tower defense","indie","NA","NA"
2014,"Moorhuhn: Tiger and Chicken",321940,"rpg,action,indie,NA,NA","rpg","action","indie","NA","NA"
2014,"Basketball Pro Management 2014",261600,"sports,simulation,management,NA,NA","sports","simulation","management","NA","NA"
2014,"Flower Shop: Winter In Fairbrook",311680,"simulation,dating sim,visual novel,otome,casual","simulation","dating sim","visual novel","otome","casual"
2014,"Mining Industry Simulator",321660,"simulation,mining,NA,NA,NA","simulation","mining","NA","NA","NA"
2014,"MODO indie 901",321540,"animation & modeling,NA,NA,NA,NA","animation & modeling","NA","NA","NA","NA"
2014,"Train Town",320110,"trains,casual,family friendly,NA,NA","trains","casual","family friendly","NA","NA"
2014,"Pirate Hell",321080,"adventure,action,pirates,NA,NA","adventure","action","pirates","NA","NA"
2014,"Cubesis",318440,"strategy,indie,casual,NA,NA","strategy","indie","casual","NA","NA"
2014,"I Am Vegend - Zombiegeddon",302460,"zombies,casual,NA,NA,NA","zombies","casual","NA","NA","NA"
2014,"Disney.pixar Toy Story Mania!",317580,"casual,family friendly,NA,NA,NA","casual","family friendly","NA","NA","NA"
2014,"Escape The Museum",298020,"adventure,hidden object,point & click,NA,NA","adventure","hidden object","point & click","NA","NA"
2014,"Kingdom Tales 2",288610,"time management,resource management,strategy,family friendly,casual","time management","resource management","strategy","family friendly","casual"
2014,"Where Angels Cry",277560,"puzzle,casual,adventure,point & click,hidden object","puzzle","casual","adventure","point & click","hidden object"
2014,"SunAge: Battle for Elysium",318650,"strategy,indie,rts,base building,sci-fi","strategy","indie","rts","base building","sci-fi"
2014,"Riding Star - Horse Championship!",276360,"horses,casual,simulation,sports,family friendly","horses","casual","simulation","sports","family friendly"
2014,"The Treasures of Montezuma 3",320690,"casual,indie,adventure,match 3,atmospheric","casual","indie","adventure","match 3","atmospheric"
2014,"Run For Rum",307560,"strategy,NA,NA,NA,NA","strategy","NA","NA","NA","NA"
2014,"Rock Zombie",328640,"action,arcade,zombies,adventure,indie","action","arcade","zombies","adventure","indie"
2014,"It's A Wipe!",330620,"strategy,rpg,indie,simulation,NA","strategy","rpg","indie","simulation","NA"
2014,"Desert Gunner",281260,"action,on-rails shooter,walking simulator,fps,shooter","action","on-rails shooter","walking simulator","fps","shooter"
2014,"COH 2 - The Western Front Armies: US Forces",287370,"action,strategy,world war ii,rts,NA","action","strategy","world war ii","rts","NA"
2014,"Comicado",264420,"design & illustration,NA,NA,NA,NA","design & illustration","NA","NA","NA","NA"
2014,"Heroes of a Broken Land",314470,"rpg,turn-based,indie,dungeon crawler,first-person","rpg","turn-based","indie","dungeon crawler","first-person"
2014,"Hotel Collectors Edition",288750,"adventure,indie,point & click,female protagonist,NA","adventure","indie","point & click","female protagonist","NA"
2014,"Flower Shop: Summer In Fairbrook",290990,"simulation,dating sim,romance,visual novel,indie","simulation","dating sim","romance","visual novel","indie"
2014,"Sharpe Investigations: Death on the Seine",288630,"hidden object,adventure,casual,point & click,NA","hidden object","adventure","casual","point & click","NA"
2014,"Sign Motion",321370,"indie,adventure,platformer,NA,NA","indie","adventure","platformer","NA","NA"
2014,"The Tower",696580,"adventure,indie,NA,NA,NA","adventure","indie","NA","NA","NA"
2014,"Jacob Jones and the Bigfoot Mystery : Episode 1",264400,"adventure,puzzle,NA,NA,NA","adventure","puzzle","NA","NA","NA"
2014,"Solar Struggle",330680,"action,arcade,indie,sci-fi,shoot 'em up","action","arcade","indie","sci-fi","shoot 'em up"
2014,"Scooby Doo! & Looney Tunes Cartoon Universe: Adventure",294280,"action,adventure,casual,masterpiece,NA","action","adventure","casual","masterpiece","NA"
2014,"War Operations",316950,"casual,NA,NA,NA,NA","casual","NA","NA","NA","NA"
2014,"My Pet Hotel",276380,"casual,simulation,family friendly,NA,NA","casual","simulation","family friendly","NA","NA"
2014,"Vault Cracker",299170,"hidden object,adventure,point & click,NA,NA","hidden object","adventure","point & click","NA","NA"
2014,"LocoCycle",224040,"action,racing,comedy,casual,adventure","action","racing","comedy","casual","adventure"
2014,"Shannon Tweed's Attack Of The Groupies",289050,"casual,female protagonist,tower defense,NA,NA","casual","female protagonist","tower defense","NA","NA"
2014,"Back To Life 2",299100,"indie,NA,NA,NA,NA","indie","NA","NA","NA","NA"
2014,"Commander: The Great War",312350,"strategy,turn-based strategy,historical,world war i,wargame","strategy","turn-based strategy","historical","world war i","wargame"
2014,"Across the Rhine",329620,"strategy,world war ii,NA,NA,NA","strategy","world war ii","NA","NA","NA"
2014,"Myths Of Orion: Light From The North",288670,"adventure,casual,hidden object,point & click,NA","adventure","casual","hidden object","point & click","NA"
2014,"Crash And Burn Racing",336630,"racing,indie,NA,NA,NA","racing","indie","NA","NA","NA"
2014,"Date Warp",301380,"mystery,visual novel,anime,indie,female protagonist","mystery","visual novel","anime","indie","female protagonist"
2014,"Kill Fun Yeah",301360,"shooter,action,indie,platformer,NA","shooter","action","indie","platformer","NA"
2014,"Cavern Kings",321830,"action,platformer,early access,indie,casual","action","platformer","early access","indie","casual"
2014,"Alea Jacta Est",313660,"strategy,grand strategy,historical,rome,simulation","strategy","grand strategy","historical","rome","simulation"
2014,"Liquid Rhythm",262610,"music,software,audio production,NA,NA","music","software","audio production","NA","NA"
2014,"Save the Furries",325110,"casual,puzzle,psychological horror,platformer,lemmings","casual","puzzle","psychological horror","platformer","lemmings"
2014,"Psy High",339510,"text-based,indie,rpg,choose your own adventure,interactive fiction","text-based","indie","rpg","choose your own adventure","interactive fiction"
2014,"Rock Boshers DX: Directors Cut",298790,"action,adventure,retro,zombies,mars","action","adventure","retro","zombies","mars"
2014,"Character Creator - Graphics Pack",316630,"design & illustration,NA,NA,NA,NA","design & illustration","NA","NA","NA","NA"
2014,"Paper Monsters Recut",314540,"platformer,adventure,family friendly,NA,NA","platformer","adventure","family friendly","NA","NA"
2014,"Frontline : Longest Day",312400,"world war ii,strategy,NA,NA,NA","world war ii","strategy","NA","NA","NA"
2014,"Instant Dungeon!",326720,"action,arcade,indie,retro,rogue-like","action","arcade","indie","retro","rogue-like"
2014,"Inescapable",295610,"adventure,indie,action,metroidvania,sci-fi","adventure","indie","action","metroidvania","sci-fi"
2014,"Exodus",904950,"early access,action,indie,casual,adventure","early access","action","indie","casual","adventure"
2014,"Bombing Bastards",314220,"action,indie,arcade,NA,NA","action","indie","arcade","NA","NA"
2014,"Leona's Tricky Adventures",305880,"adventure,puzzle,indie,female protagonist,NA","adventure","puzzle","indie","female protagonist","NA"
2014,"Rambo The Video Game: Baker Team",274130,"action,arcade,shooter,war,on-rails shooter","action","arcade","shooter","war","on-rails shooter"
2014,"LEVEL UP!",332150,"early access,action,indie,NA,NA","early access","action","indie","NA","NA"
2014,"Prophour23",317610,"strategy,action,indie,difficult,perma death","strategy","action","indie","difficult","perma death"
2014,"RTS Creator",327490,"rts,game development,utilities,animation & modeling,design & illustration","rts","game development","utilities","animation & modeling","design & illustration"
2014,"Bot Colony",263040,"robots,artificial intelligence,detective,simulation,adventure","robots","artificial intelligence","detective","simulation","adventure"
2014,"Black Viper: Sophia's Fate",322990,"hidden object,casual,point & click,NA,NA","hidden object","casual","point & click","NA","NA"
