"Year","Game","Appid","Developer","Publisher","PriceRange","MdPlayTime","Index","PlayerOption","VisualOption","TraitOption","MainTags"
2014,"Imagine Earth",280720,"Serious Brothers","Serious Brothers","$10-$20",0,0,"singleplayer","none","none","strategy,simulation,building,space,rts"
2014,"Putt-Putt Enters the Race",294680,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"none","none","none","adventure,casual,point & click,family friendly,masterpiece"
2014,"Theatre Of The Absurd",299110,"Gogii Games","Strategy First","$2-$5",0,0,"none","none","none","adventure,hidden object,point & click,female protagonist,horror"
2014,"IGT Slots Paradise Garden",320970,"Fugazo","Viva Media","$10-$20",0,0,"none","none","none","casual,gambling,NA,NA,NA"
2014,"BloodNet",327920,"MicroProse Software, Inc","Retroism, Nightdive Studios","$5-$10",0,0,"none","none","none","vampire,cyberpunk,adventure,point & click,horror"
2014,"Smooth Operators",262900,"Heydeck Games","Heydeck Games","$2-$5",0,0,"singleplayer","pixel graphics","none","simulation,strategy,casual,indie,management"
2014,"Pixel Hunter",313040,"Lemondo Entertainment","Lemondo Entertainment","$2-$5",0,40,"none","pixel graphics","none","voxel,action,adventure,platformer,NA"
2014,"Close Combat - Gateway to Caen",297750,"Slitherine Ltd.","Slitherine Ltd.","Above $25",0,76,"singleplayer,multiplayer","2d","none","tactical,strategy,world war ii,simulation,wargame"
2014,"Quantum Rush Champions",317440,"GameArt Studio GmbH","GameArt Studio GmbH","$5-$10",50,0,"none","none","none","racing,action,futuristic,indie,sports"
2014,"Strategic War in Europe",283000,"Wastelands Interactive","Wastelands Interactive","$10-$20",0,73,"none","none","none","historical,strategy,indie,world war ii,turn-based strategy"
2014,"Wildlife Park 2 - Crazy Zoo",306480,"b-alive gmbh","b-alive gmbh","$2-$5",0,0,"none","none","replay value","horses,sandbox,adventure,economy,strategy"
2014,"Atajrubah",282960,"NexyMedia","NexyMedia",NA,0,0,"none","none","none","survival,exploration,early access,indie,crafting"
2014,"Gods vs Humans",322980,"Artefacts Studio","Microids Indie","$2-$5",0,0,"none","none","none","strategy,casual,action,NA,NA"
2014,"Project Temporality",290320,"Defrost Games","Defrost Games","$10-$20",0,58,"singleplayer","none","none","action,puzzle,time manipulation,third person,indie"
2014,"Hidden in Plain Sight",303590,"Adam Spragg","Adam Spragg","$5-$10",0,0,"local multiplayer,4 player local","none","none","casual,action,stealth,indie,local co-op"
2014,"Crow",323430,"Sunside Inc","Sunside Inc","$5-$10",0,0,"none","none","none","action,adventure,indie,NA,NA"
2014,"Kick-Ass 2",304170,"Freedom Factory","United Independent Entertainment GmbH","$10-$20",0,19,"none","none","none","action,superhero,beat 'em up,comedy,third person"
2014,"The Stalin Subway: Red Veil",311120,"Orion Games","Buka Entertainment","$2-$5",0,48,"singleplayer","none","none","action,fps,female protagonist,first-person,shooter"
2014,"Slip",291070,"Handsome Games","Handsome Games","$2-$5",0,0,"none","none","none","platformer,indie,action,NA,NA"
2014,"Stranded",295250,"Peter Moorhead","Curve Digital","$0-$1",0,38,"singleplayer","pixel graphics,2d","great soundtrack","adventure,point & click,exploration,indie,walking simulator"
2014,"QbQbQb",329320,"Rezoner","Rezoner","$2-$5",0,0,"none","none","great soundtrack","casual,music,action,indie,puzzle"
2014,"GearCity",285110,"Visual Entertainment And Technologies","Visual Entertainment And Technologies","$10-$20",0,72,"none","none","replay value","simulation,management,capitalism,realistic,historical"
2014,"Slave Zero",328470,"Accolade, Inc.","Retroism, Nightdive Studios","$5-$10",9,85,"none","none","none","action,cyberpunk,mechs,third-person shooter,robots"
2014,"Jagged Alliance Flashback",256010,"Full Control","Full Control, THQ Nordic","$10-$20",0,48.14285714,"singleplayer","none","none","strategy,turn-based,rpg,tactical,indie"
2014,"Hard Truck Apocalypse: Arcade / Ex Machina: Arcade",286830,"Targem Games","Buka Entertainment","$2-$5",0,0,"singleplayer","none","none","arcade,action,racing,adventure,rpg"
2014,"Residue: Final Cut",265790,"The Working Parts","The Working Parts","$1-$2",0,0,"singleplayer","2d","none","adventure,indie,platformer,NA,NA"
2014,"Strike Suit Zero: Director's Cut",288370,"Born Ready Games","Born Ready Games","$10-$20",139,68.00891266,"singleplayer","none","none","action,space,indie,mechs,sci-fi"
2014,"Zombie Solitaire",311850,"rokaplay","rokaplay","$5-$10",0,0,"none","none","none","zombies,adventure,puzzle,casual,card game"
2014,"HTR+ Slot Car Simulation",288650,"QUByte Interactive","Libredia Entertainment","$5-$10",0,0,"none","none","none","racing,simulation,NA,NA,NA"
2014,"Freddi Fish 3: The Case of the Stolen Conch Shell",294540,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"singleplayer","none","none","adventure,casual,point & click,family friendly,psychological horror"
2014,"Skilltree Saga",315320,"Silent Dreams","Headup Games","$5-$10",0,60,"singleplayer","none","replay value","rpg,adventure,fantasy,casual,indie"
2014,"Science Girls",269010,"Spiky Caterpillar","Hanako Games","$2-$5",0,0,"singleplayer","none","none","turn-based,science,anime,rpg,indie"
2014,"Towtruck Simulator 2015",273760,"United Independent Entertainment GmbH","United Independent Entertainment GmbH","$5-$10",0,0,"singleplayer","none","none","simulation,driving,NA,NA,NA"
2014,"Into the Dark: Ultimate Trash Edition",266050,"Homegrown Games","Homegrown Games","$2-$5",568,0,"none","none","none","adventure,horror,zombies,shooter,indie"
2014,"Descent: FreeSpace The Great War",273600,"Volition Inc.","Interplay Inc.","$5-$10",0,79,"singleplayer","none","none","space,action,simulation,sci-fi,classic"
2014,"Necronomicon: The Dawning of Darkness",302390,"Cryo Interactive","Microids","$2-$5",0,0,"none","none","none","adventure,casual,lovecraftian,point & click,horror"
2014,"Dungeonmans",288120,"Adventurepro Games LLC","Adventurepro Games LLC","$10-$20",0,0,"singleplayer","none","none","rpg,adventure,turn-based,loot,rogue-like"
2014,"Red Johnson's Chronicles - 1+2 - Steam Special Edition",312050,"Lexis Numerique","Microids","$5-$10",0,0,"none","none","none","adventure,detective,action,point & click,NA"
2014,"Fatty Bear's Birthday Surprise",317030,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"none","none","memes","adventure,point & click,casual,family friendly,masterpiece"
2014,"Ultionus: A Tale of Petty Revenge",279160,"Last Dimension","Last Dimension","$5-$10",0,75,"singleplayer","pixel graphics,2d","great soundtrack","action,arcade,retro,female protagonist,platformer"
2014,"Putt-Putt Goes to the Moon",294650,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"none","pixel graphics","none","adventure,casual,point & click,family friendly,puzzle"
2014,"Freddi Fish 2: The Case of the Haunted Schoolhouse",294530,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"none","none","memes","adventure,casual,family friendly,point & click,survival horror"
2014,"Dead Man's Draw",262450,"Stardock Entertainment","Stardock Entertainment","$5-$10",0,0,"none","none","none","strategy,card game,casual,indie,pirates"
2014,"Bio Menace",358180,"3D Realms (Apogee Software)","3D Realms (Apogee Software)",NA,0,83,"none","2d","none","action,platformer,classic,NA,NA"
2014,"Project Root",284970,"OPQAM","Reverb Triple XP","$5-$10",0,0,"none","none","none","action,indie,shoot 'em up,shooter,arcade"
2014,"Pajama Sam 4: Life Is Rough When You Lose Your Stuff!",292820,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"none","none","none","adventure,casual,point & click,family friendly,masterpiece"
2014,"WazHack",264160,"Waz","Waz Games","$5-$10",8,72,"none","none","none","action,rogue-like,rpg,indie,perma death"
2014,"A City Sleeps",316180,"Harmonix Music Systems, Inc","Harmonix Music Systems, Inc","$5-$10",0,60.89473684,"none","none","none","action,shoot 'em up,indie,bullet hell,rhythm"
2014,"World War 2: Time of Wrath",305390,"Wastelands Interactive","Wastelands Interactive","$2-$5",0,0,"none","none","none","strategy,indie,world war ii,turn-based,turn-based strategy"
2014,"eXperience 112",324770,"Lexis Numerique","Microids","$5-$10",0,0,"none","none","none","adventure,female protagonist,point & click,NA,NA"
2014,"The Great Jitters: Pudding Panic",296650,"kunst-stoff GmbH","kunst-stoff GmbH","$2-$5",0,0,"none","none","none","action,puzzle,indie,casual,strategy"
2014,"Daedalus - No Escape",315830,"Patrice Meneguzzi","Patrice Meneguzzi","$2-$5",0,0,"multiplayer","none","none","action,indie,top-down shooter,top-down,arena shooter"
2014,"Crab Cakes Rescue",328680,"Mission Critical Studios","KISS ltd, Maximum Games","$5-$10",0,0,"none","none","none","indie,casual,NA,NA,NA"
2014,"Supreme Ruler 1936",244410,"BattleGoat Studios","BattleGoat Studios","$10-$20",0,79,"none","none","none","strategy,world war ii,historical,war,indie"
2014,"Blackwell Epiphany",236930,"Wadjet Eye Games","Wadjet Eye Games","$5-$10",0,81.01913876,"singleplayer","pixel graphics,2d","none","adventure,point & click,indie,female protagonist,supernatural"
2014,"Desert Ashes",324420,"Nine Tales Digital","Nine Tales Digital","$2-$5",0,0,"none","none","none","strategy,indie,turn-based,NA,NA"
2014,"Heroes of Steel RPG",291190,"Trese Brothers","Trese Brothers","$5-$10",0,50,"singleplayer","none","none","rpg,indie,strategy,turn-based,tactical"
2014,"Return to Mysterious Island 2",277270,"Kheops Studio","Microids","$5-$10",0,63,"none","none","none","adventure,casual,point & click,puzzle,female protagonist"
2014,"Ku: Shroud of the Morrigan",270330,"bitSmith Games","bitSmith Games","$2-$5",0,0,"none","none","none","adventure,action,indie,NA,NA"
2014,"Marauder",289600,"Apeiron","Buka Entertainment","$5-$10",0,0,"none","none","none","strategy,rpg,tactical,survival,post-apocalyptic"
2014,"KAMUI",283820,"SITER SKAIN","Nyu Media","$5-$10",0,0,"none","none","great soundtrack","action,indie,shoot 'em up,bullet hell,shooter"
2014,"Super Chain Crusher Horizon",262920,"Mindware Co.,Ltd.","Mindware Co.,Ltd.","$10-$20",0,0,"none","2d","none","shoot 'em up,arcade,indie,action,NA"
2014,"Industry Empire",291930,"Actalogic","rondomedia GmbH","$10-$20",0,23,"none","none","none","simulation,strategy,management,economy,NA"
2014,"Freight Tycoon Inc.",289340,"Nikita","1C Entertainment","$2-$5",0,70,"singleplayer","none","none","management,simulation,strategy,economy,indie"
2014,"NoLimits 2 Roller Coaster Simulation",301320,"Ole Lange","Mad Data GmbH & Co. KG","Above $25",191,83,"singleplayer","vr","none","simulation,realistic,indie,level editor,sandbox"
2014,"Explodemon",281820,"Curve Studios","Curve Digital","$5-$10",0,0,"singleplayer","none","none","action,indie,platformer,retro,casual"
2014,"Motte Island",291290,"Gamebell Studio","One Aperture","$2-$5",0,38,"none","2d","none","horror,top-down,indie,adventure,casual"
2014,"Eradicator",329640,"Accolade, Inc","Retroism, Nightdive Studios","$5-$10",0,0,"none","1990's","none","action,fps,classic,first-person,retro"
2014,"Major Stryker",358300,"3D Realms (Apogee Software)","3D Realms (Apogee Software)","$2-$5",0,0,"none","none","none","action,shoot 'em up,classic,NA,NA"
2014,"Realms of Arkania 1 - Blade of Destiny Classic",267670,"attic Entertainment Software GmbH","United Independent Entertainment GmbH","$2-$5",0,24.2991453,"none","none","none","rpg,classic,fantasy,adventure,turn-based"
2014,"Millennium 5 - The Battle of the Millennium",298850,"Aldorlea Games","Aldorlea Games","$5-$10",30,0,"singleplayer","2d","replay value,great soundtrack","adventure,rpg,indie,female protagonist,rpgmaker"
2014,"Orc Attack: Flatulent Rebellion",268520,"Casual Brothers","Reverb","$5-$10",0,0,"none","none","none","action,adventure,indie,NA,NA"
2014,"Coldfire Keep",296530,"Steve Jarman","Steve Jarman","$2-$5",0,0,"none","none","none","dungeon crawler,grid-based movement,rpg,first-person,NA"
2014,"A.I.M.2 Clan Wars",289180,"SkyRiver Studios","1C Entertainment","$2-$5",7,76,"singleplayer","none","none","rpg,action,sci-fi,first-person,simulation"
2014,"The Fifth Day",312210,"Touz","Touz","$10-$20",0,0,"multiplayer,singleplayer,massively multiplayer","none","none","early access,survival,post-apocalyptic,open world,action"
2014,"Ski Region Simulator - Gold Edition",270950,"Giants Software","Giants Software","$5-$10",5,0,"multiplayer","none","none","simulation,casual,open world,NA,NA"
2014,"Life of Pixel",327260,"Super Icon Ltd","Super Icon Ltd","$5-$10",0,52,"singleplayer","pixel graphics,2d","great soundtrack","platformer,retro,adventure,indie,NA"
2014,"Putt-Putt Travels Through Time",294670,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"none","none","none","adventure,casual,masterpiece,point & click,family friendly"
2014,"Rogue Shooter: The FPS Roguelike",295770,"Hippomancer","Hippomancer","$2-$5",0,68,"singleplayer","none","none","shooter,rogue-like,fps,action,rogue-lite"
2014,"Dracula 3: The Path of the Dragon",289840,"Microids","Microids","$5-$10",0,66.16666667,"none","none","none","adventure,vampire,puzzle,casual,point & click"
2014,"Point Perfect",303840,"Highcastle Studios","Plug In Digital","$2-$5",0,0,"none","pixel graphics","none","casual,action,indie,point & click,mouse only"
2014,"BlackSoul: Extended Edition",264480,"XeniosVision","XeniosVision","$5-$10",0,30.25641026,"none","none","none","horror,survival horror,old school,survival,puzzle"
2014,"Braveland Wizard",333880,"Tortuga Team","Tortuga Team","$5-$10",0,63,"singleplayer","none","none","adventure,strategy,hand-drawn,turn-based,turn-based strategy"
2014,"Putt-Putt Joins the Circus",294690,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"none","none","none","adventure,casual,point & click,family friendly,NA"
2014,"Blockscape",223490,"ioneo","ioneo","$5-$10",0,0,"multiplayer,singleplayer","none","none","early access,survival,crafting,building,rpg"
2014,"Crazy Machines: Golden Gears",265240,"FAKT Software Gmbh","Viva Media Inc","$5-$10",0,0,"none","none","none","puzzle,casual,strategy,NA,NA"
2014,"Enola",263520,"The Domaginarium","Black Shell Media","$10-$20",0,50,"none","none","none","adventure,indie,female protagonist,casual,horror"
2014,"Choice of Robots",339350,"Choice of Games","Choice of Games","$5-$10",0,86,"none","none","none","text-based,robots,sci-fi,choose your own adventure,choices matter"
2014,"Monstro: Battle Tactics",369310,"Retrocade.net","Retrocade.net","$5-$10",0,0,"none","none","none","puzzle,indie,strategy,casual,turn-based"
2014,"NEStalgia",249550,"Silk Games","Silk Games","$5-$10",0,45,"massively multiplayer,multiplayer","pixel graphics","none","rpg,indie,adventure,retro,turn-based"
2014,"Arcane Worlds",269610,"Ranmantaru Games","Ranmantaru Games","$5-$10",44,0,"singleplayer","none","none","early access,indie,adventure,action,sandbox"
2014,"The Treasures of Montezuma 4",301150,"Alawar Entertainment","Buka Entertainment","$5-$10",0,0,"none","none","none","adventure,casual,match 3,indie,atmospheric"
2014,"Mathoria: It All Adds Up",434480,"Senshi.Labs","Senshi.Labs","FREE",0,0,"none","none","free to play","rpg,education,indie,casual,rpgmaker"
2014,"Avoid - Sensory Overload",286660,"48h Studio","Strategy First","$2-$5",0,0,"none","none","none","arcade,action,indie,music,NA"
2014,"Lost Civilization",264580,"Icarus Games","Phoenix Online Publishing","$2-$5",0,0,"none","none","none","adventure,hidden object,casual,point & click,NA"
2014,"Lords of the Black Sun",246940,"Arkavi Studios","Iceberg Interactive","Above $25",0,52,"singleplayer","none","none","strategy,4x,space,turn-based,indie"
2014,"Last Dream",266230,"White Giant RPG Studios","White Giant RPG Studios","$5-$10",0,81,"singleplayer","pixel graphics","none","rpg,turn-based,puzzle,classic,indie"
2014,"StuntMANIA Reloaded",324750,"Sector3 Games","Bigger Boat","$2-$5",0,0,"none","none","none","racing,casual,adventure,NA,NA"
2014,"The Joylancer: Legendary Motor Knight",315540,"alpha six productions","Merge Games, Digerati Distribution","$5-$10",0,0,"none","pixel graphics","none","action,early access,indie,retro,female protagonist"
2014,"Claustrophobia: The Downward Struggle",269590,"The Indie Forge","The Indie Forge","$2-$5",0,0,"none","none","none","rpg,early access,indie,strategy,rogue-like"
2014,"SUGURI",262240,"Orange_Juice","Rockin' Android, Rockin Android","$5-$10",3,0,"none","none","great soundtrack","action,shooter,anime,bullet hell,indie"
2014,"Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113",286810,"Targem Games","Buka Entertainment","$5-$10",1,77,"multiplayer","none","none","post-apocalyptic,action,rpg,racing,atmospheric"
2014,"Darklands",327930,"MPS Labs","Retroism, Nightdive Studios","$5-$10",0,0,"singleplayer","1990's,pixel graphics","none","adventure,medieval,rpg,classic,open world"
2014,"Arctico",325210,"Claudio Norori, Antonio Vargas, Martin Norori",NA,"$5-$10",16,0,"singleplayer","none","none","co-op,early access,survival,open world,adventure"
2014,"Luxuria Superbia",269150,"Tale of Tales","Tale of Tales","$5-$10",0,30,"none","colorful","none","action,indie,casual,simulation,psychedelic"
2014,"Beyond Space Remastered Edition",297100,"Silesia Games Sp. z o.o.","Plug In Digital","$2-$5",0,40,"none","none","none","adventure,space,action,simulation,sci-fi"
2014,"Wildlife Park 2 - Farm World",307920,"b-alive gmbh","b-alive gmbh","$2-$5",0,0,"none","none","replay value","casual,simulation,indie,strategy,realistic"
2014,"Desert Thunder",283330,"Brainbox Games, Hip Games","KISS ltd, Funbox Media Ltd","$2-$5",0,54,"none","none","none","action,tanks,NA,NA,NA"
2014,"Millennium 2 - Take Me Higher",298820,"Aldorlea Games","Aldorlea Games","$5-$10",0,86,"none","none","great soundtrack,replay value","rpg,adventure,indie,female protagonist,rpgmaker"
2014,"Battle Mages",302470,"Targem Games","Buka Entertainment","$2-$5",0,0,"none","none","none","rpg,rts,fantasy,strategy,cult classic"
2014,"Micron",290380,"Apparition Games","Apparition Games","$2-$5",0,0,"none","none","none","puzzle,music,rhythm,indie,casual"
2014,"Tiestru",317720,"Warlock Arts","Warlock Arts","$5-$10",0,17,"none","none","none","strategy,action,indie,tower defense,NA"
2014,"OMG Zombies!",259870,"Laughing Jackal LTD","Ghostlight LTD","$2-$5",0,52,"singleplayer","2d","none","zombies,action,gore,addictive,strategy"
2014,"Great Permutator",319270,"Ripatti Software","Ripatti Software","$5-$10",0,0,"none","none","none","puzzle,indie,casual,strategy,programming"
2014,"FATE: The Cursed King",303690,"WildTangent","WildTangent","$5-$10",0,0,"singleplayer","none","none","rpg,action,adventure,dungeon crawler,NA"
2014,"Ship Simulator: Maritime Search and Rescue",274010,"Reality Twist GmbH","rondomedia GmbH","$10-$20",0,0,"none","none","none","simulation,action,NA,NA,NA"
2014,"Pajama Sam 2: Thunder And Lightning Aren't So Frightening",292780,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",0,0,"none","none","none","adventure,casual,point & click,family friendly,psychological horror"
2014,"Nanofights",335890,"Quantumfrog","Libredia","$1-$2",0,0,"none","none","none","card game,indie,NA,NA,NA"
2014,"Last Knight: Rogue Rider Edition",262210,"Toco Games","Toco Games","$5-$10",0,88,"none","none","none","action,adventure,fantasy,indie,casual"
2014,"Cube & Star: An Arbitrary Love",261960,"Doppler Interactive","Doppler Interactive","$2-$5",9,0,"none","none","none","exploration,indie,casual,adventure,NA"
2014,"Mining & Tunneling Simulator",273820,"United Independent Entertainment GmbH","United Independent Entertainment GmbH","$5-$10",0,0,"none","none","none","simulation,mining,NA,NA,NA"
2014,"Noir Syndrome",299780,"Glass Knuckle Games","Glass Knuckle Games","$5-$10",0,76,"none","pixel graphics","none","noir,detective,mystery,procedural generation,indie"
2014,"Moto Racer Collection",324110,"Microids","Microids","$5-$10",0,0,"none","none","none","racing,sports,classic,NA,NA"
2014,"Pixel Boy and the Ever Expanding Dungeon",263080,"Giant Box Games","Giant Box Games","$0-$1",9,0,"none","pixel graphics,2d","none","action,rpg,shooter,indie,rogue-like"
2014,"Don Bradman Cricket 14",216260,"Big Ant Studios","Big Ant Studios","$10-$20",0,81,"multiplayer","none","none","sports,simulation,indie,NA,NA"
2014,"Nearwood - Collector's Edition",286540,"MagicIndie","Viva Media","$5-$10",29,0,"singleplayer","none","none","adventure,hidden object,puzzle,point & click,casual"
2014,"Crouching Pony Hidden Dragon",286930,"Le Cortex","Neko Entertainment","$5-$10",0,0,"none","none","none","action,rpg,indie,local co-op,NA"
2014,"Panzer Elite Action Gold Edition",292420,"Zootfly","HandyGames","$5-$10",157,0,"none","none","none","action,simulation,tanks,world war ii,NA"
2014,"Smugglers 5: Invasion",326230,"Niels Bauer Games","Niels Bauer Games","$5-$10",0,63,"none","none","none","rpg,indie,space,strategy,simulation"
2014,"Battle Fleet 2",332490,"Mythical City Games","Mythical City Games","$10-$20",0,72,"none","none","none","strategy,naval,simulation,turn-based strategy,military"
2014,"Munich Bus Simulator",283560,"TML-Studios","Aerosoft GmbH","$10-$20",0,0,"singleplayer","none","none","simulation,driving,realistic,casual,adventure"
2014,"Gunhound EX",273240,"Dracue, Co. ltd","AGM PLAYISM",NA,0,0,"singleplayer","2d,pixel graphics","great soundtrack","mechs,action,indie,side scroller,anime"
2014,"DungeonUp",388620,"Clewcat Games","Black Shell Media","$2-$5",0,0,"none","none","none","puzzle,rogue-like,dungeon crawler,indie,strategy"
2014,"Deep Under the Sky",315650,"RichMakeGame, Colin Northway","Northway Games","$5-$10",0,0,"none","none","none","indie,casual,action,NA,NA"
2014,"Voyage: Journey to the Moon",302180,"Microids","Microids","$2-$5",0,0,"none","none","none","puzzle,adventure,casual,point & click,NA"
2014,"Vlad the Impaler",295850,"Section Studios","Section Studios","$0-$1",0,55,"singleplayer","none","none","rpg,adventure,visual novel,indie,horror"
2014,"Third Eye Crime",301420,"Moonshot Games","Gameblyr","$2-$5",0,0,"none","none","none","indie,stealth,puzzle,action,adventure"
2014,"Nicolas Eymerich - The Inquisitor - Book 1 : The Plague",279500,"Ticonblu","Microids Indie","$2-$5",0,0,"none","none","none","adventure,point & click,NA,NA,NA"
2014,"Crazy Plant Shop",292200,"Filament Games","Filament Games","$2-$5",0,83,"none","none","none","casual,indie,strategy,education,cute"
2014,"Thief Town",331220,"Glass Knuckle Games","Glass Knuckle Games","$5-$10",0,0,"local multiplayer,4 player local,multiplayer","pixel graphics","none","action,stealth,indie,western,NA"
2014,"Dwarf Tower",335100,"iosoftware","iosoftware","$0-$1",0,0,"multiplayer","none","none","building,turn-based tactics,indie,strategy,sandbox"
2014,"Blob From Space",315070,"JosPlays","KISS ltd","$5-$10",0,0,"none","none","none","early access,casual,indie,platformer,NA"
2014,"Company of Heroes 2 - Ardennes Assault",317850,"Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)","Above $25",0,76.83783784,"singleplayer,multiplayer","none","none","world war ii,war,action,strategy,rts"
2014,"So Many Me",260530,"Extend Studio","ORiGO GAMES","$10-$20",0,76.38461538,"singleplayer","none","none","indie,lemmings,puzzle,action,strategy"
2014,"Battle Academy 2: Eastern Front",306640,"Slitherine Ltd.","Slitherine Ltd.","Above $25",0,75.45454545,"multiplayer,singleplayer","none","replay value","strategy,world war ii,turn-based,turn-based strategy,wargame"
2014,"Actual Sunlight",288040,"WZOGI","WZOGI","$2-$5",0,73.72727273,"singleplayer","dark,pixel graphics","none","indie,adventure,rpgmaker,story rich,short"
2014,"rymdkapsel",253790,"grapefrukt games","grapefrukt games","$5-$10",7,76.71428571,"singleplayer","none","none","space,strategy,indie,resource management,casual"
2014,"Al Emmo and the Lost Dutchman's Mine",296850,"Himalaya Studios","Himalaya Studios","$5-$10",0,76.55555556,"none","none","none","adventure,western,indie,point & click,NA"
2014,"A Vampyre Story",313870,"Autumn Moon","Strategy First","$10-$20",0,75,"none","none","none","adventure,vampire,point & click,female protagonist,comedy"
2014,"Disney.pixar Toy Story 3: The Video Game",300820,"Avalanche Software","Disney Interactive","$10-$20",1,71.90361446,"none","none","none","adventure,open world,family friendly,action,cartoony"
2014,"Warrior Kings",297570,"Black Cactus","Strategy First","$5-$10",0,73.40449438,"none","none","none","strategy,fantasy,rts,NA,NA"
2014,"To End All Wars",312360,"Ageod","Slitherine Ltd.","Above $25",0,71.50485437,"none","none","none","strategy,grand strategy,historical,simulation,world war i"
2014,"Poltergeist: A Pixelated Horror",323700,"Glitchy Pixel","Glitchy Pixel","$5-$10",0,70,"none","none","none","puzzle,horror,indie,casual,NA"
2014,"Basketball Pro Management 2015",310880,"Umix Studios, Cyanide Studio","Bigben Interactive","$5-$10",0,69,"none","none","none","simulation,management,basketball,sports,strategy"
2014,"Pure Pool",300610,"VooFoo Studios","Ripstone","$5-$10",3,68.15492958,"multiplayer","none","none","pool,simulation,sports,casual,NA"
2014,"RC Cars",289460,"Creat Studio","1C Entertainment","$2-$5",5,64.7804878,"multiplayer,singleplayer","none","none","racing,casual,action,NA,NA"
2014,"JUJU",300840,"Flying Wild Hog","Flying Wild Hog","$10-$20",0,66.95652174,"none","none","none","adventure,action,casual,indie,platformer"
2014,"Warrior Kings: Battles",299070,"Black Cactus","Strategy First","$5-$10",0,66.15873016,"none","none","none","strategy,rts,fantasy,NA,NA"
2014,"Disney Alice in Wonderland",316030,"Etranges Libellules Studios","Disney Interactive","$10-$20",0,61.90909091,"none","none","none","adventure,action,family friendly,female protagonist,NA"
2014,"Echelon: Wind Warriors",311100,"MADia Entertainment","Buka Entertainment","$2-$5",30,63.9375,"none","none","none","simulation,action,NA,NA,NA"
2014,"Rulers of Nations",311040,"Eversim","Eversim","$10-$20",0,62.40425532,"none","none","none","simulation,strategy,politics,NA,NA"
2014,"Sneaky Sneaky",259410,"Naiad Entertainment LLC","Naiad Entertainment LLC","$2-$5",0,63,"none","none","none","stealth,adventure,strategy,casual,rpg"
2014,"Chess 2: The Sequel",314340,"Ludeme Games, Sirlin Games","Ludeme Games","$5-$10",0,63.18181818,"none","none","none","chess,strategy,indie,sports,board game"
2014,"Buzz Aldrin's Space Program Manager",308270,"Polar Motion","Slitherine Ltd.","Above $25",0,62.55913978,"multiplayer,singleplayer","none","replay value","strategy,space,historical,simulation,management"
2014,"Continue?9876543210",263340,"Jason Oda","Jason Oda","$5-$10",0,62.15254237,"none","none","none","action,indie,adventure,NA,NA"
2014,"Disney G-Force",319170,"Eurocom","Disney Interactive","$10-$20",0,68,"none","none","memes,great soundtrack","action,adventure,family friendly,illuminati,casual"
2014,"Redux: Dark Matters",336930,"KTX Software","Signo & Arte","$10-$20",0,61,"none","none","none","action,indie,shoot 'em up,NA,NA"
2014,"The Sun at Night",314570,"Minicore Studios","Minicore Studios","$2-$5",0,61.52459016,"none","2d","none","action,platformer,dog,indie,adventure"
2014,"The Castle Doctrine",249570,"Jason Rohrer","Jason Rohrer","$10-$20",1,59.50359712,"massively multiplayer","2d,pixel graphics","none","rogue-like,indie,strategy,perma death,difficult"
2014,"Infinity Runner",279920,"Wales Interactive","Wales Interactive","$5-$10",0,56.62790698,"none","vr","none","action,werewolves,first-person,sci-fi,parkour"
2014,"Mega Coin Squad",312510,"Big Pixel Studios","Adult Swim Games","$10-$20",0,56,"local multiplayer,4 player local","pixel graphics","none","action,platformer,indie,NA,NA"
2014,"Humans Must Answer",261740,"Sumom Games","Sumom Games","$2-$5",0,54.75,"none","none","none","indie,action,shoot 'em up,space,side scroller"
2014,"Defenders of Time",317330,"Four Lights","Four Lights",NA,0,55,"none","none","none","tower defense,co-op,strategy,indie,NA"
2014,"Battle Of Europe",321710,"Maus Software","Strategy First","$5-$10",0,54,"none","none","none","action,NA,NA,NA,NA"
2014,"4PM",281840,"Bojan Brbora","4PM GAME","$2-$5",0,41.27083333,"singleplayer","none","none","short,indie,walking simulator,female protagonist,first-person"
2014,"Wayward Manor",246720,"Moonshark, Inc.","Moonshark, Inc.","$5-$10",0,41.19512195,"none","none","none","adventure,puzzle,casual,indie,horror"
2014,"Rocko's Quest",297620,"Revistronic","Strategy First","$2-$5",0,41,"none","none","none","action,adventure,NA,NA,NA"
2014,"Brigade E5: New Jagged Union",296210,"Apeiron","1C Entertainment","$2-$5",0,48.86614173,"none","none","none","strategy,tactical,simulation,NA,NA"
